ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_red_day_avg_volume,step1_green_day_avg_volume,step1_20d_avg_volume,step1_red_day_count,step1_green_day_count,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
OTF,2026-01-05,1,18,14.680000305175781,1603800,False,4,0.987,1575100.0,1615570.0,1595335.0,10,10,True,False,4,66.59,True,False,0.0961,0.0771,False,True,True,True,True,10,0.00010399,1.187e-05,True,2.6,3.59
PAA,2026-01-05,2,18,18.290000915527344,2882600,False,4,0.997,2797010.0,2814140.0,2805575.0,10,10,True,True,7,64.32,True,True,0.0278,0.0115,False,True,True,True,True,7,0.00023113,0.00012886,False,3.24,3.16
PLTD,2026-01-05,2,18,6.699999809265137,43513700,False,4,0.917,31867456.0,37081045.0,34734930.0,9,11,True,True,8,56.21,True,True,0.0736,0.0688,False,True,True,True,True,6,0.00017915,3.922e-05,False,5.53,3.6
PMT,2026-01-05,2,18,12.699999809265137,1565400,True,6,0.752,900638.0,1396567.0,1198195.0,8,12,True,False,4,66.46,True,False,0.0044,0.0014,False,True,True,True,True,8,7.212e-05,3.145e-05,False,1.38,3.16
PRIM,2026-01-05,2,18,131.64999389648438,680400,True,7,0.636,934280.0,2004860.0,1469570.0,10,10,True,False,3,58.72,False,True,0.3444,0.0705,False,True,True,False,True,8,0.00254931,0.00469242,False,4.12,4.83
PRZO,2026-01-05,2,18,1.25,6999600,True,7,0.642,1288767.0,3083838.0,2006795.0,12,8,True,True,8,49.58,True,True,0.0062,-0.0167,False,True,True,True,False,3,0.00018093,0.00031122,False,58.85,-8.76
PZG,2026-01-05,2,18,1.190000057220459,709100,True,6,0.787,589571.0,1120133.0,748740.0,14,6,True,False,4,51.28,True,True,-0.0,0.0015,False,False,False,True,True,8,5.4e-06,-5.868e-05,False,0.87,2.59
QCOM,2026-01-05,1,18,176.30999755859375,8966800,False,3,0.785,5836754.0,10398600.0,7433400.0,13,7,False,False,6,45.48,False,True,-0.1979,-0.4438,True,False,True,True,True,9,0.00089109,0.0027665,False,1.68,0.86
NXPI,2026-01-05,1,17,223.8800048828125,2851000,False,5,0.806,2173662.0,3668043.0,2696695.0,13,7,True,True,7,44.51,False,True,-1.3847,-1.6702,True,False,True,True,False,5,0.00137698,0.00361617,False,1.57,-1.35
OIS,2026-01-05,1,17,7.380000114440918,965600,False,4,0.944,655023.0,765314.0,693625.0,13,7,True,False,6,58.86,True,True,0.0188,-0.0094,False,True,True,True,True,7,0.00017777,0.00040163,False,7.29,8.53
OLED,2026-01-05,1,17,123.20999908447266,1009300,False,5,0.879,477627.0,624133.0,543555.0,11,9,True,False,4,64.31,False,True,0.924,0.7336,False,True,True,True,True,8,0.00168145,0.00395273,False,3.35,1.96
OMEX,2026-01-05,1,17,2.190000057220459,559600,False,4,0.964,790483.0,865050.0,820310.0,12,8,True,False,6,44.2,False,True,-0.0083,-0.016,True,False,True,True,True,7,6.59e-05,0.0001551,False,6.33,5.29
ONB,2026-01-05,1,17,22.899999618530273,2342000,False,2,0.872,2407708.0,3289300.0,2760345.0,12,8,False,False,6,48.9,False,True,-0.13,-0.1527,True,False,True,True,True,9,4.296e-05,0.00029099,False,0.5,2.69
PCLA,2026-01-05,1,17,0.30000001192092896,1432400,True,10,0.075,4621891.0,130453489.0,61246110.0,11,9,True,False,6,52.62,True,True,0.014,0.0162,False,True,True,True,False,1,-5.84e-06,-3.32e-06,False,-3.21,-1.96
PFFA,2026-01-05,1,17,21.670000076293945,952900,False,4,0.953,776220.0,852550.0,814385.0,10,10,True,False,5,53.8,False,True,-0.0104,-0.0116,True,False,True,False,True,8,5.677e-05,-4.601e-05,False,0.34,1.2
PFFD,2026-01-05,1,17,19.190000534057617,836100,False,5,0.846,639414.0,818692.0,755945.0,7,13,True,False,4,69.48,True,False,0.0165,0.0075,False,True,True,True,True,8,0.00011125,8.664e-05,False,1.23,2.02
PSQ,2026-01-05,1,17,30.040000915527344,10685200,False,4,0.988,9626522.0,9838355.0,9743030.0,9,11,True,False,5,47.01,False,True,0.0054,0.0077,False,True,True,True,True,8,0.00012679,-0.00030308,False,0.62,1.51
PVAL,2026-01-05,1,17,46.61000061035156,1514700,False,5,0.89,918790.0,1146100.0,1032445.0,10,10,True,False,3,68.96,False,False,0.0147,-0.0186,False,True,True,True,True,9,0.00023502,0.00047433,False,1.37,4.58
QID,2026-01-05,1,17,19.969999313354492,32105200,False,4,0.901,22272889.0,26709609.0,24713085.0,9,11,True,False,5,46.13,False,True,0.0083,0.0112,False,True,True,True,True,8,0.0001457,-0.00029213,False,1.13,2.61
NZF,2026-01-05,2,16,12.65999984741211,520700,False,0,1.047,680444.0,624991.0,649945.0,9,11,True,True,8,51.95,True,True,0.0037,-0.0021,False,True,True,True,True,8,6.047e-05,-1.963e-05,False,1.38,0.0
OGN,2026-01-05,2,16,7.440000057220459,6513200,False,0,1.022,4707857.0,4552992.0,4607195.0,7,13,True,True,8,61.95,True,True,0.0328,0.0155,False,True,True,True,True,8,0.00011829,0.00015196,False,4.66,4.2
ON,2026-01-05,2,16,58.689998626708984,10611800,True,6,0.708,6118523.0,13330029.0,8642550.0,13,7,True,False,3,65.38,False,False,0.07,-0.144,False,True,True,True,True,7,0.00176554,0.00296591,False,8.66,7.22
OSK,2026-01-05,1,16,136.7100067138672,604500,False,5,0.863,534700.0,746825.0,619550.0,12,8,True,False,4,57.57,False,True,0.3535,-0.1336,False,True,True,True,True,7,0.0033485,0.00727875,False,6.48,5.62
OXSQ,2026-01-05,2,16,1.8300000429153442,1023300,False,1,0.969,887300.0,950989.0,915960.0,11,9,False,True,8,52.4,True,True,0.0041,-0.0025,False,True,True,True,True,7,3.933e-05,4.001e-05,False,7.04,1.91
PAAS,2026-01-05,1,16,53.130001068115234,6023300,False,5,0.864,5858100.0,7903289.0,6778435.0,11,9,True,False,5,62.18,False,True,-0.3826,-0.3913,True,False,True,False,True,6,6.329e-05,0.00063931,True,1.72,19.69
PFF,2026-01-05,1,16,31.329999923706055,5611000,False,4,0.979,3496486.0,3610923.0,3570870.0,7,13,True,False,4,67.8,True,False,0.02,0.0092,False,True,True,True,True,8,0.00015382,7.756e-05,False,1.08,1.71
PHK,2026-01-05,1,16,4.889999866485596,1150600,False,4,0.995,755867.0,763427.0,760025.0,9,11,True,False,4,65.0,True,False,0.0011,-0.0009,False,True,True,True,True,8,3.48e-05,-8.24e-06,False,1.89,0.99
PLRX,2026-01-05,2,16,1.284999966621399,635100,False,0,1.239,1386100.0,975146.0,1118980.0,7,13,False,True,8,60.0,True,True,0.0187,0.0145,False,True,True,True,True,8,2.291e-05,3.971e-05,False,4.49,6.2
PRMB,2026-01-05,1,16,16.65999984741211,7320600,False,2,0.874,4957173.0,6548522.0,5673280.0,11,9,False,False,4,55.14,False,True,0.1141,0.1059,False,True,True,False,True,10,2.49e-06,0.00012428,True,0.5,4.98
PTEN,2026-01-05,1,16,6.789999961853027,16185400,False,5,0.816,6799525.0,9362850.0,8337520.0,8,12,True,False,4,66.86,True,False,0.0693,0.0314,False,True,True,True,True,7,0.00031249,0.0004566,False,14.52,7.44
NYT,2026-01-05,1,15,70.11000061035156,1764600,False,4,0.927,1685512.0,1905708.0,1817630.0,8,12,True,False,3,64.01,False,True,-0.2319,-0.2198,False,False,False,True,True,8,0.00023981,7.238e-05,False,0.85,8.28
OC,2026-01-05,1,15,113.66000366210938,1165500,False,0,1.024,1240300.0,1188018.0,1211545.0,9,11,True,False,6,44.26,False,True,-0.0291,-0.0989,True,False,True,True,True,9,0.00068016,0.00114818,False,1.36,0.72
ODFL,2026-01-05,1,15,163.72999572753906,1824600,False,0,1.143,2499862.0,1979867.0,2187865.0,8,12,True,False,6,60.11,False,True,-0.3545,-0.6058,True,False,True,True,True,9,0.00133425,0.00406877,False,2.63,5.53
OI,2026-01-05,1,15,15.25,3772800,False,0,1.184,2752086.0,2095477.0,2325290.0,7,13,True,False,6,45.5,False,True,-0.0611,-0.0769,True,False,True,True,True,9,0.00013978,0.00026498,False,1.89,5.76
OII,2026-01-05,1,15,26.170000076293945,1680300,False,4,0.905,800014.0,1080200.0,884070.0,14,6,True,True,8,50.79,True,True,0.0172,-0.118,False,True,True,True,False,3,0.00069062,0.00140727,False,8.43,-2.86
ORI,2026-01-05,1,15,43.970001220703125,1619700,False,0,1.119,1541412.0,1268250.0,1377515.0,8,12,True,False,5,63.19,False,True,-0.0796,-0.099,True,False,True,False,True,10,1.764e-05,0.00033668,True,0.36,8.31
ORLA,2026-01-05,1,15,13.84000015258789,1890000,False,4,0.698,2463800.0,5128925.0,3529850.0,12,8,False,False,5,59.6,False,True,-0.1349,-0.1498,True,False,True,False,True,6,-1.907e-05,0.00018571,True,0.97,11.43
OSW,2026-01-05,1,15,21.670000076293945,576000,False,3,0.781,412912.0,605858.0,528680.0,8,12,False,False,2,66.58,False,False,0.0173,-0.0187,False,True,True,False,True,10,1.941e-05,0.0005479,True,1.71,8.19
OUNZ,2026-01-05,1,15,42.790000915527344,1059000,False,0,1.09,994920.0,831290.0,913105.0,10,10,True,False,6,61.04,False,True,-0.0839,-0.1315,True,False,True,True,True,9,0.00034028,0.00069592,False,2.63,5.81
PAGP,2026-01-05,1,15,19.510000228881836,1872500,False,4,0.938,1369427.0,1571422.0,1460325.0,11,9,True,False,4,66.67,True,False,0.0274,0.0083,False,True,True,True,True,7,0.00027579,0.00015065,False,3.8,3.28
PALL,2026-01-05,0,15,154.63999938964844,517600,False,4,0.977,716412.0,744800.0,733445.0,8,12,True,False,6,58.67,False,True,-0.9181,-1.0052,True,False,True,False,False,5,0.00145224,0.00583339,False,2.39,16.27
PENG,2026-01-05,1,15,21.06999969482422,1188900,False,4,0.962,834669.0,928629.0,867555.0,13,7,True,True,8,52.57,True,True,0.0584,-0.0166,False,True,True,True,False,3,0.00036525,0.00097688,False,5.37,-2.36
PFG,2026-01-05,1,15,90.51000213623047,1107000,False,0,1.015,1246354.0,1194986.0,1228375.0,13,7,True,False,6,54.26,False,True,-0.2069,-0.2998,True,False,True,True,True,9,0.00058124,0.00112673,False,1.67,3.42
PFLT,2026-01-05,1,15,9.399999618530273,1299900,False,4,0.961,928883.0,1023925.0,966900.0,12,8,True,True,8,55.62,True,True,0.0191,0.0105,False,True,True,True,False,3,0.00011727,3.719e-05,False,3.2,-0.17
PLD,2026-01-05,1,15,129.69000244140625,3265300,False,0,1.047,3368140.0,3064820.0,3216480.0,10,10,True,False,6,52.5,False,True,-0.0203,-0.0832,True,False,True,True,True,9,0.00047036,0.00068647,False,0.96,2.13
PNNT,2026-01-05,2,15,6.070000171661377,482400,False,0,1.052,715971.0,661177.0,680355.0,7,13,True,True,8,64.95,True,True,0.0331,0.0283,False,True,True,True,True,7,8.235e-05,4.312e-05,False,3.6,5.38
PULS,2026-01-05,1,15,49.619998931884766,2311000,False,4,0.938,2012967.0,2201514.0,2144950.0,6,14,True,False,3,93.6,False,False,0.0039,0.0039,False,True,True,True,True,8,6.252e-05,-0.00028484,False,0.11,0.4
PYLD,2026-01-05,1,15,26.729999542236328,6578700,False,4,0.999,3235730.0,3242560.0,3239145.0,10,10,True,False,3,76.22,False,False,0.0074,0.0082,False,True,True,True,True,8,2.041e-05,-0.00012863,False,0.02,0.7
QNST,2026-01-05,1,15,14.569999694824219,679100,False,0,1.113,588582.0,455789.0,528825.0,11,9,False,False,5,51.45,False,True,-0.0414,-0.0618,True,False,True,False,True,10,9.36e-06,5.655e-05,True,0.99,0.69
QRVO,2026-01-05,1,15,87.05999755859375,797400,False,2,0.889,819242.0,1074525.0,921355.0,12,8,False,True,8,44.64,True,True,0.0762,-0.033,False,True,True,True,False,5,0.00060754,0.00133136,False,1.89,-3.22
OKTA,2026-01-05,1,14,87.70999908447266,3633400,False,1,0.982,2412260.0,2498250.0,2455255.0,10,10,False,False,5,44.09,False,True,-0.4791,-0.5988,True,False,True,False,True,8,-0.000586,0.00036682,True,-0.4,2.12
OMCL,2026-01-05,1,14,46.93000030517578,491500,False,5,0.871,570675.0,711833.0,655370.0,8,12,True,False,3,66.49,False,False,-0.2936,-0.3503,True,False,True,False,True,6,0.00015568,0.00090495,True,1.73,15.88
OPCH,2026-01-05,1,14,32.18000030517578,1813900,False,5,0.807,1441600.0,1934579.0,1786685.0,6,14,True,False,3,36.88,False,False,-0.1958,-0.2006,True,False,True,False,True,6,3.688e-05,3.564e-05,False,-0.01,7.66
ORKT,2026-01-05,1,14,0.7549999952316284,54500,True,7,0.232,171191.0,1431778.0,738455.0,11,9,False,False,4,27.38,True,False,-0.0151,-0.0228,True,False,True,True,False,3,2.419e-05,5.032e-05,False,7.88,-19.77
OTIS,2026-01-05,1,14,89.18000030517578,3263800,False,0,1.155,3061850.0,2377242.0,2651085.0,8,12,True,False,5,56.48,False,True,0.1937,0.1214,False,True,True,True,True,9,0.00048285,0.00079033,False,1.42,3.16
OXY,2026-01-05,0,14,41.22999954223633,20490700,False,4,0.999,10178833.0,10204912.0,10189265.0,12,8,True,False,6,50.78,True,True,0.1774,0.1921,False,True,True,False,False,4,0.00040928,-0.0001743,False,2.05,-2.26
PAGS,2026-01-05,1,14,10.130000114440918,3720600,False,0,1.205,4014343.0,2961738.0,3330150.0,7,13,False,False,5,46.89,False,True,0.0091,-0.0242,False,True,True,True,True,9,0.00012912,0.00029664,True,4.67,3.37
PBUS,2026-01-05,1,14,69.0999984741211,107300,False,0,1.33,740164.0,332267.0,556610.0,11,9,True,False,5,58.92,False,True,0.0208,0.0093,False,True,True,True,True,9,1.334e-05,4.93e-05,False,0.06,0.57
PCH,2026-01-05,1,14,40.849998474121094,640000,False,0,1.147,640856.0,491645.0,558790.0,9,11,False,False,4,57.89,False,True,0.0501,-0.0104,False,True,True,False,True,10,0.00025712,0.00053194,True,2.35,4.96
PENN,2026-01-05,1,14,15.140000343322754,3125600,False,0,1.234,4132629.0,2926662.0,3348750.0,7,13,True,False,5,64.24,False,True,0.1167,0.1103,False,True,True,True,True,9,9.586e-05,0.00019234,False,1.7,9.55
PGNY,2026-01-05,0,14,26.65999984741211,1301700,False,4,0.95,1283714.0,1386838.0,1350745.0,7,13,True,False,6,49.5,False,True,-0.1208,-0.1871,True,False,True,True,False,4,0.00031036,0.0005537,False,4.08,10.99
PK,2026-01-05,1,14,10.569999694824219,5245900,False,4,0.903,3123850.0,3961000.0,3458710.0,12,8,True,False,2,48.3,False,True,-0.0011,0.0035,False,False,False,False,True,8,4.003e-05,1.529e-05,False,0.02,2.76
PLTK,2026-01-05,1,14,4.059999942779541,893800,False,1,0.933,860409.0,998033.0,922340.0,11,9,False,True,8,45.64,True,True,-0.0094,-0.0172,True,False,True,True,False,5,3.255e-05,5.555e-05,True,3.06,-1.83
POET,2026-01-05,1,14,7.429999828338623,6665800,False,4,0.919,6757964.0,8080067.0,7352910.0,11,9,True,True,7,59.67,True,True,0.0305,-0.0024,False,True,True,True,False,3,0.0003582,0.0007606,False,13.63,22.81
PONY,2026-01-05,1,14,16.459999084472656,6110200,False,4,0.976,4055980.0,4258340.0,4157160.0,10,10,True,True,7,63.41,True,True,0.1973,0.1415,False,True,True,True,False,3,0.00066997,0.00133533,False,10.34,15.92
POR,2026-01-05,1,14,48.15999984741211,861400,False,0,1.193,1287550.0,870220.0,1078885.0,10,10,True,False,6,54.78,True,True,0.028,0.0194,False,True,True,False,True,8,0.00018629,-0.00017316,False,0.67,0.26
PPG,2026-01-05,1,14,105.20999908447266,1699600,False,0,1.016,1826900.0,1769600.0,1798250.0,10,10,True,False,5,59.37,False,True,0.0512,-0.015,False,True,True,True,True,9,0.00046781,0.00136577,False,0.94,4.14
PRCH,2026-01-05,1,14,9.510000228881836,1081500,False,1,0.918,1369378.0,1593027.0,1492385.0,9,11,False,False,5,40.89,False,True,0.1374,0.113,False,True,True,True,True,8,0.00014912,0.00021982,False,4.3,1.6
PRU,2026-01-05,1,14,117.36000061035156,2087500,False,0,1.004,1557808.0,1541938.0,1551460.0,12,8,True,False,6,51.77,False,True,-0.3614,-0.6181,True,False,True,True,True,8,0.00129758,0.00255912,False,3.57,5.09
PRVA,2026-01-05,1,14,24.139999389648438,573200,False,0,1.056,696640.0,622430.0,659535.0,10,10,False,False,4,40.45,False,True,0.0065,-0.0266,False,True,True,False,True,10,4.371e-05,0.00016601,True,1.19,1.26
QGEN,2026-01-05,1,14,46.4900016784668,1533100,False,1,0.949,1079300.0,1243743.0,1136855.0,13,7,False,True,8,62.1,True,True,0.0581,-0.0304,False,True,True,True,False,5,0.00027938,0.00082702,False,1.97,-1.11
OLN,2026-01-05,1,13,21.350000381469727,2490700,False,0,1.155,2565990.0,1876160.0,2221075.0,10,10,True,False,4,40.8,False,True,0.0329,0.0194,False,True,True,False,True,9,0.00020064,0.00024925,False,1.59,4.35
OLPX,2026-01-05,0,13,1.2699999809265137,812500,False,5,0.801,1131600.0,1643900.0,1413365.0,9,11,True,False,3,50.0,False,True,-0.0095,-0.0016,False,False,False,True,False,5,-5.118e-05,-5.918e-05,False,-9.27,1.6
OMAH,2026-01-05,1,13,18.8799991607666,585900,False,0,1.112,620180.0,494950.0,557565.0,10,10,True,False,5,54.83,False,True,0.0019,-0.0032,False,True,True,True,True,8,2.657e-05,-1.41e-05,False,0.34,0.62
ONCY,2026-01-05,0,13,0.9700000286102295,394500,False,4,0.998,538470.0,540690.0,539580.0,10,10,True,False,6,48.08,True,True,0.002,-0.0013,False,True,True,False,False,3,3.14e-05,6.732e-05,False,6.61,-2.02
OSPN,2026-01-05,0,13,12.760000228881836,368400,False,5,0.865,517311.0,663600.0,597770.0,9,11,True,False,4,46.15,False,True,0.0138,0.013,False,True,True,False,False,4,-0.00014783,-0.00013756,False,-1.45,4.42
OWL,2026-01-05,1,13,15.869999885559082,11050800,False,0,1.008,11894608.0,11633029.0,11803055.0,13,7,False,True,9,52.96,True,True,-0.027,-0.0807,True,False,True,True,False,4,0.00024025,0.00058376,False,4.08,-2.28
OXLC,2026-01-05,1,13,15.149999618530273,893300,False,4,0.977,1270175.0,1320717.0,1300500.0,8,12,True,False,3,91.64,True,False,0.1503,0.1339,False,True,True,True,True,6,0.00031853,0.00028026,False,5.74,4.34
OZK,2026-01-05,0,13,47.09000015258789,1765700,False,4,0.987,943454.0,977600.0,955405.0,13,7,True,False,4,35.06,False,False,-0.2048,-0.2463,True,False,True,True,False,5,0.00025633,0.00049336,False,1.07,-0.36
PB,2026-01-05,1,13,70.2300033569336,889400,False,0,1.101,951870.0,777910.0,864890.0,10,10,False,False,4,34.47,False,False,-0.4016,-0.4611,True,False,True,True,True,9,0.00014074,0.00038693,False,0.62,0.26
PCSA,2026-01-05,1,13,3.2300000190734863,234100,True,7,0.21,486143.0,4553303.0,2316365.0,11,9,False,False,5,36.14,True,False,-0.0684,-0.1198,True,False,True,False,False,1,-4.976e-05,0.00023665,False,-5.26,-53.53
PCVX,2026-01-05,1,13,46.029998779296875,1673400,False,4,0.938,1186308.0,1409386.0,1264385.0,13,7,True,True,7,57.22,True,True,0.0445,0.0799,False,True,True,True,False,2,3.637e-05,-0.00036529,False,-1.14,-0.97
PETS,2026-01-05,1,13,3.2899999618530273,226100,True,10,0.091,701753.0,28811320.0,7729145.0,15,5,True,False,2,58.06,False,True,-0.0253,-0.0122,False,False,False,False,False,1,-1.892e-05,4.565e-05,False,-2.93,99.39
PII,2026-01-05,1,13,67.04000091552734,671800,False,1,0.924,769842.0,927475.0,832895.0,12,8,False,True,7,45.87,False,True,-0.3389,-0.4964,True,False,True,True,False,5,0.00089583,0.00236436,False,2.89,-0.61
PINS,2026-01-05,1,13,26.5,13509300,False,0,1.306,22578250.0,11986230.0,17282240.0,10,10,True,True,8,58.64,True,True,0.1374,0.1197,False,True,True,True,False,5,0.0002806,0.0002834,False,2.41,-0.93
PLAB,2026-01-05,2,13,33.380001068115234,1334900,True,7,0.626,1360500.0,3163167.0,2171700.0,11,9,True,False,0,37.05,False,False,-0.4274,-0.4161,False,False,False,False,True,6,0.00010617,0.00080544,True,1.26,38.22
PLX,2026-01-05,1,13,1.7899999618530273,714400,False,0,1.111,634125.0,528442.0,570715.0,8,12,False,False,5,50.0,False,True,0.0133,0.0125,False,True,True,True,True,8,1.52e-06,-1.84e-05,False,0.02,3.47
PLYM,2026-01-05,1,13,21.90999984741211,4138700,False,0,1.143,1672660.0,1253100.0,1462880.0,10,10,False,False,5,61.9,False,True,0.011,0.0094,False,True,True,True,True,8,2.056e-05,-0.00011349,False,0.06,0.18
PPTA,2026-01-05,1,13,26.420000076293945,2401100,False,2,0.889,1908929.0,2705583.0,2147925.0,14,6,False,False,4,38.63,False,False,-0.2819,-0.4172,True,False,True,True,True,7,0.00052455,0.00145705,False,6.98,1.93
PRG,2026-01-05,1,13,29.84000015258789,371400,False,0,1.079,656418.0,549000.0,608080.0,11,9,False,False,5,44.4,False,True,-0.127,-0.1308,True,False,True,False,True,8,-0.00030014,7.211e-05,True,-2.18,0.95
PSFE,2026-01-05,1,13,8.300000190734863,450800,False,1,0.964,556622.0,594509.0,577460.0,9,11,False,False,5,45.91,False,True,0.0755,0.0619,False,True,True,True,True,7,0.00010585,0.00010265,False,4.03,0.97
PTRN,2026-01-05,1,13,12.739999771118164,1200600,False,2,0.847,721346.0,1094157.0,851830.0,13,7,False,False,5,50.2,True,True,0.1884,0.1085,False,True,True,False,True,6,6.529e-05,0.00080109,True,2.93,-4.28
QH,2026-01-05,1,13,1.100000023841858,172500,True,6,0.459,375430.0,1261210.0,818320.0,10,10,False,False,2,22.09,False,False,0.0659,0.0711,False,True,True,False,False,5,3.88e-06,7.86e-06,False,0.94,10.0
O,2026-01-05,1,12,57.849998474121094,6820400,False,0,1.225,7930262.0,5504558.0,6474840.0,8,12,True,True,7,52.98,True,True,0.1007,0.0269,False,True,True,True,False,5,0.00051072,0.00072744,False,2.33,-0.61
OBDC,2026-01-05,1,12,12.649999618530273,4073500,False,0,1.041,4518980.0,4160450.0,4339715.0,10,10,True,True,8,49.01,True,True,0.0051,-0.0131,False,True,True,True,False,4,0.00013672,8.308e-05,False,2.84,-3.35
