ticker,date,signals_met,total_score,current_price,volume,step1_signal,step1_score,step1_red_volume_ratio,step1_red_day_avg_volume,step1_green_day_avg_volume,step1_20d_avg_volume,step1_red_day_count,step1_green_day_count,step1_price_above_ema,step2_signal,step2_score,step2_rsi,step2_rsi_divergence,step2_rsi_in_accumulation_zone,step2_macd_histogram,step2_macd_histogram_prev,step2_macd_improving_from_negative,step2_macd_histogram_positive,step2_macd_turning_positive,step2_obv_rising,step3_signal,step3_score,step3_rs_slope,step3_rs_slope_recent,step3_rs_just_turned_positive,step3_outperformance,step3_stock_change_20d
RLJ,2026-01-06,1,20,7.699999809265137,2655000,False,6,0.755,1702600.0,2553292.0,2255550.0,7,13,True,False,6,55.97,False,True,-0.0046,-0.0117,True,False,True,True,True,8,3.926e-05,-3.379e-05,False,1.29,8.77
SCI,2026-01-06,1,20,79.48999786376953,826900,False,5,0.891,765082.0,972578.0,858455.0,11,9,True,False,5,61.4,False,True,0.135,0.0427,False,True,True,True,True,10,0.00015198,0.00094943,True,0.86,3.51
SOLV,2026-01-06,2,20,83.16000366210938,1250400,False,5,0.892,926817.0,1207575.0,1039120.0,12,8,True,True,7,55.78,False,True,-0.1918,-0.4494,True,False,True,True,True,8,0.00083422,0.00226988,False,3.04,0.68
RDI,2026-01-06,2,19,1.0700000524520874,14000,True,7,0.245,124011.0,818136.0,505780.0,9,11,False,True,8,40.63,True,True,0.0078,0.0063,False,True,True,True,False,4,9.64e-06,-2.442e-05,False,2.19,-9.32
SDGR,2026-01-06,2,19,18.790000915527344,1176100,False,4,0.972,826473.0,879044.0,850130.0,11,9,True,True,7,55.02,True,True,0.0901,0.0575,False,True,True,True,True,8,0.00031829,0.00042108,False,4.86,5.8
SFNC,2026-01-06,1,19,19.219999313354492,1044700,False,4,0.956,991883.0,1104688.0,1037005.0,12,8,True,False,6,45.81,False,True,-0.087,-0.1065,True,False,True,True,True,9,5.282e-05,0.00011707,False,0.73,2.97
SHOO,2026-01-06,2,19,43.869998931884766,988900,False,4,0.96,933100.0,1029938.0,971835.0,12,8,True,True,7,47.99,False,True,-0.2021,-0.2966,True,False,True,True,True,8,0.00064269,0.00082125,False,3.28,2.33
SKY,2026-01-06,1,19,86.70999908447266,385600,False,4,0.91,560390.0,671600.0,615995.0,10,10,True,False,6,46.73,False,True,-0.4488,-0.5852,True,False,True,True,True,9,0.00022967,0.00052481,False,0.82,3.39
SMFG,2026-01-06,1,19,20.010000228881836,2576400,False,4,1.0,1867500.0,1868975.0,1868090.0,12,8,True,False,6,56.6,False,True,-0.0297,-0.0496,True,False,True,True,True,9,0.00019614,0.00022695,False,2.5,6.55
RBA,2026-01-06,1,18,107.04000091552734,1080600,False,5,0.895,980112.0,1171483.0,1094935.0,8,12,True,False,4,68.54,False,False,-0.029,-0.1821,True,False,True,True,True,9,0.0005966,0.00176616,False,1.51,7.38
RDVI,2026-01-06,1,18,27.280000686645508,1515400,False,5,0.823,443130.0,634120.0,538625.0,10,10,True,False,4,65.34,True,False,0.0316,-0.004,False,True,True,True,True,9,0.00025294,0.00033615,False,2.32,5.04
RECS,2026-01-06,1,18,41.40999984741211,2730300,False,6,0.765,526245.0,885389.0,687860.0,11,9,True,True,7,59.56,True,True,0.0124,-0.0023,False,True,True,True,False,5,-1.194e-05,-4.916e-05,False,-0.12,1.47
RF,2026-01-06,1,18,28.709999084472656,15593700,False,5,0.851,9085278.0,11979145.0,10676905.0,9,11,True,False,5,69.41,True,False,-0.0186,-0.0748,True,False,True,True,True,8,0.00048327,0.00057924,False,4.39,9.0
ROK,2026-01-06,1,18,413.3599853515625,758500,False,4,0.987,701720.0,720050.0,710885.0,10,10,True,False,6,59.99,False,True,0.1834,-0.8292,False,True,True,True,True,8,0.00669015,0.00706087,False,4.3,2.77
SBRA,2026-01-06,2,18,19.469999313354492,2651900,False,0,1.166,3140160.0,2247960.0,2694060.0,10,10,True,True,8,57.3,True,True,0.0249,-0.0056,False,True,True,True,True,10,9.734e-05,5.624e-05,True,1.83,1.2
SCHM,2026-01-06,1,18,31.399999618530273,1305100,False,5,0.83,971873.0,1414411.0,1171015.0,11,9,True,False,4,66.88,True,False,0.0333,-0.0169,False,True,True,True,True,9,0.00031265,0.00038632,False,2.66,4.5
SEM,2026-01-06,1,18,15.380000114440918,690800,False,4,0.901,957310.0,1168300.0,1062805.0,10,10,True,False,5,42.86,False,True,-0.0223,-0.0537,True,False,True,False,True,9,0.00011937,0.00026927,False,2.18,3.15
SKIN,2026-01-06,2,18,1.4700000286102295,484100,False,0,1.131,612062.0,493883.0,541155.0,8,12,False,True,9,61.54,True,True,-0.0067,-0.0113,True,False,True,True,True,9,9.86e-06,3.78e-05,False,2.1,0.0
SOBR,2026-01-06,1,18,2.259999990463257,248100,True,10,0.04,299760.0,14829810.0,7564785.0,10,10,True,False,4,67.92,True,False,0.0967,0.0994,False,True,True,True,False,4,3.209e-05,9.644e-05,True,5.91,11.33
RNST,2026-01-06,1,17,36.13999938964844,540400,False,4,0.954,520246.0,591543.0,545200.0,13,7,True,False,4,38.12,False,False,-0.1527,-0.1951,True,False,True,True,True,9,0.00021227,0.00023321,False,1.19,0.37
RYLD,2026-01-06,1,17,15.619999885559082,562600,False,6,0.799,692060.0,1040920.0,866490.0,10,10,True,False,3,73.57,True,False,0.0131,0.0056,False,True,True,True,True,8,5.575e-05,-1.104e-05,False,0.86,2.58
SBCF,2026-01-06,2,17,32.540000915527344,559500,False,0,1.219,1016578.0,684645.0,834015.0,9,11,True,True,9,48.0,True,True,-0.0499,-0.0934,True,False,True,True,True,8,0.00038578,0.00038322,False,2.9,0.22
SCHB,2026-01-06,2,17,26.700000762939453,5745200,False,0,1.205,9407560.0,6212280.0,7809920.0,10,10,True,True,8,63.78,True,True,0.0193,0.0047,False,True,True,True,True,9,3.149e-05,4.138e-05,False,0.28,1.68
SCHK,2026-01-06,2,17,33.36000061035156,544600,False,0,1.027,1275255.0,1201533.0,1242080.0,11,9,True,True,8,64.32,True,True,0.0249,0.0074,False,True,True,True,True,9,2.592e-05,3.906e-05,False,0.21,1.64
SCHX,2026-01-06,2,17,27.34000015258789,13795700,False,0,1.286,22579467.0,13438255.0,17551800.0,9,11,True,True,8,63.78,True,True,0.0208,0.008,False,True,True,True,True,9,1.335e-05,2.09e-05,False,0.11,1.56
SDIV,2026-01-06,1,17,24.459999084472656,595200,False,5,0.887,489725.0,593208.0,551815.0,8,12,True,False,4,67.77,True,False,0.0394,0.0273,False,True,True,True,True,8,8.821e-05,-3.329e-05,False,0.96,3.15
SDOT,2026-01-06,2,17,2.0799999237060547,363900,True,7,0.081,59940.0,2776000.0,738955.0,15,5,False,True,8,50.19,True,True,0.0939,0.0515,False,True,True,True,False,2,0.00030426,0.00022251,False,59.92,-35.6
SF,2026-01-06,1,17,133.22000122070312,768600,False,4,0.994,761740.0,771250.0,766495.0,10,10,True,False,6,63.05,False,True,0.1948,-0.0326,False,True,True,True,True,7,0.00251809,0.00237585,False,4.25,6.0
RCKT,2026-01-06,2,16,3.5399999618530273,1774500,False,0,1.138,2267227.0,1655900.0,1992130.0,11,9,True,True,8,56.57,True,True,0.0136,0.0134,False,True,True,True,True,8,2.926e-05,2.619e-05,False,2.81,1.14
RDVY,2026-01-06,1,16,72.38999938964844,2212700,False,4,0.949,1360609.0,1521544.0,1433030.0,11,9,True,False,3,65.54,False,False,0.0972,-0.0023,False,True,True,True,True,9,0.0007195,0.00097774,False,2.48,5.1
REM,2026-01-06,1,16,22.68000030517578,699000,False,4,0.995,602417.0,609850.0,605390.0,12,8,True,False,4,66.92,True,False,0.0274,0.016,False,True,True,True,True,8,0.0001363,-0.0001268,False,1.65,3.11
RERE,2026-01-06,2,16,5.610000133514404,3265900,False,0,1.135,1956800.0,1599154.0,1724330.0,7,13,True,True,9,60.98,True,True,-0.0061,-0.0069,True,False,True,True,True,7,0.00013777,8.778e-05,False,3.77,6.05
REZI,2026-01-06,0,16,35.5099983215332,1446700,False,5,0.855,1110300.0,1740483.0,1299355.0,14,6,True,False,5,46.22,False,True,0.07,0.0989,False,True,True,True,False,6,7.972e-05,-6.842e-05,False,-0.36,5.28
RHI,2026-01-06,1,16,27.899999618530273,2507400,False,0,1.023,1816670.0,1736610.0,1776640.0,10,10,False,False,6,53.03,False,True,-0.0781,-0.1324,True,False,True,True,True,10,-3.602e-05,0.00015483,True,0.76,4.42
RJF,2026-01-06,1,16,168.86000061035156,1049700,False,5,0.808,1047192.0,1668750.0,1295815.0,12,8,True,False,4,64.54,False,True,0.2941,0.0334,False,True,True,True,True,7,0.00251562,0.00230624,False,3.53,3.19
SCO,2026-01-06,1,16,19.959999084472656,3352000,False,0,1.171,1543525.0,1168642.0,1318595.0,8,12,True,False,6,49.27,False,True,-0.0489,-0.0895,True,False,True,True,True,10,5.632e-05,3.712e-05,True,2.77,5.33
SCVL,2026-01-06,1,16,18.399999618530273,571700,False,2,0.866,686311.0,879309.0,792460.0,9,11,False,False,6,44.2,False,True,-0.0678,-0.1388,True,False,True,True,True,8,0.00032757,0.00049051,False,4.75,8.17
SGOL,2026-01-06,2,16,42.83000183105469,4071100,False,0,1.034,5567156.0,5237355.0,5385765.0,9,11,True,True,7,63.51,True,True,-0.028,-0.0851,True,False,True,True,True,9,0.00047384,0.00074293,False,2.83,7.21
SIG,2026-01-06,1,16,92.72000122070312,814900,False,5,0.877,765570.0,980220.0,872895.0,10,10,True,False,4,64.28,False,True,1.1363,0.727,False,True,True,True,True,7,0.00350391,0.00399024,False,10.96,6.2
SKYQ,2026-01-06,1,16,0.5839999914169312,230888500,True,10,0.046,588717.0,31414412.0,12918995.0,12,8,True,False,4,65.82,True,False,0.0228,0.0048,False,True,True,True,False,2,0.00011338,0.00010664,False,151.03,55.73
SLQT,2026-01-06,1,16,1.409999966621399,743100,False,1,0.982,898950.0,925825.0,915075.0,8,12,False,False,5,52.94,False,True,0.0177,0.0172,False,True,True,True,True,10,1.23e-06,1.639e-05,True,0.74,4.44
SMA,2026-01-06,1,16,31.8799991607666,1046400,False,3,0.764,571862.0,1076757.0,748575.0,13,7,False,True,7,45.55,True,True,0.0299,-0.0456,False,True,True,True,False,6,7.522e-05,0.00052831,True,1.34,-3.59
SMTC,2026-01-06,1,16,77.44000244140625,1097500,False,4,0.995,1269983.0,1286988.0,1276785.0,12,8,True,True,7,60.63,False,True,-0.0032,-0.1747,True,False,True,True,False,5,0.00051071,0.00088766,False,2.33,-2.32
SNCY,2026-01-06,2,16,15.369999885559082,1023400,False,0,1.054,782267.0,682825.0,742490.0,12,8,True,True,9,59.85,True,True,-0.0476,-0.0942,True,False,True,True,True,7,0.00033678,0.00050357,False,6.11,8.39
QUAL,2026-01-06,1,15,202.91000366210938,1137100,False,0,1.158,1652930.0,1203100.0,1428015.0,10,10,True,False,6,63.6,False,True,0.1371,-0.0159,False,True,True,True,True,9,0.00053479,0.00086791,False,0.71,2.51
RCL,2026-01-06,0,15,297.75,2132100,False,5,0.82,1796900.0,2671478.0,2190460.0,11,9,True,False,5,57.74,False,True,-0.0189,-0.916,True,False,True,False,False,5,0.00390636,0.00788339,True,5.0,18.37
ROST,2026-01-06,2,15,187.52999877929688,2843700,False,0,1.098,2675356.0,2242464.0,2437265.0,9,11,True,True,7,60.28,False,True,-0.1413,-0.3974,True,False,True,True,True,8,0.00211939,0.0017916,False,2.65,5.48
RPRX,2026-01-06,1,15,40.650001525878906,5400200,False,4,0.901,3523280.0,4298120.0,3910700.0,10,10,True,False,3,76.11,True,False,0.1211,0.0296,False,True,True,True,True,8,0.00050022,0.00093851,False,3.56,5.12
RRX,2026-01-06,1,15,157.6300048828125,709500,False,4,0.996,679370.0,685190.0,682280.0,10,10,True,False,4,64.16,False,True,0.935,0.1524,False,True,True,True,True,7,0.00527818,0.00699779,False,10.28,8.16
RTO,2026-01-06,1,15,31.040000915527344,703900,False,4,0.916,597511.0,697700.0,652615.0,9,11,True,False,3,76.01,True,False,0.0456,-0.0093,False,True,True,True,True,8,0.00033307,0.00057258,False,3.11,9.41
RXO,2026-01-06,2,15,14.369999885559082,2802000,False,0,1.065,2313891.0,2001822.0,2173460.0,11,9,False,True,8,43.71,True,True,0.0394,-0.0728,False,True,True,True,True,7,0.00053021,0.00098843,False,12.45,1.77
SA,2026-01-06,0,15,31.969999313354492,1576600,False,6,0.773,843427.0,1394844.0,1091565.0,11,9,True,False,5,66.01,True,False,-0.0725,-0.1696,True,False,True,True,False,4,0.00057984,0.00127401,False,4.85,11.71
SATL,2026-01-06,1,15,2.190000057220459,3512500,False,5,0.863,3542289.0,4563209.0,4103795.0,9,11,True,True,8,58.62,True,True,0.0109,0.0045,False,True,True,True,False,2,0.00015331,0.00014832,False,17.68,25.14
SCHI,2026-01-06,0,15,23.020000457763672,2029200,False,4,0.95,1798133.0,1971964.0,1893740.0,9,11,True,False,6,63.94,True,True,0.0015,0.0011,False,True,True,True,False,5,-7.491e-05,-0.0001665,False,-0.79,0.53
SCHR,2026-01-06,0,15,25.100000381469727,1807100,False,5,0.856,1641738.0,2101125.0,1917370.0,8,12,True,False,5,59.43,False,True,0.0005,0.001,False,True,True,True,False,5,-8.609e-05,-0.00020747,False,-0.82,0.44
SHOP,2026-01-06,1,15,168.4499969482422,5104800,False,0,1.007,5802873.0,5710833.0,5761455.0,11,9,True,False,6,60.99,False,True,-0.213,-0.5164,True,False,True,False,True,9,0.00159377,0.00669396,False,2.18,6.34
SIRI,2026-01-06,1,15,21.6200008392334,5133400,False,4,0.948,3701846.0,4281100.0,3904585.0,13,7,True,True,8,50.97,True,True,0.0269,-0.0538,False,True,True,True,False,3,0.00049911,0.00061477,False,6.23,-0.51
SKT,2026-01-06,1,15,34.04999923706055,829300,False,1,0.99,766412.0,779317.0,774155.0,8,12,False,False,6,50.67,False,True,-0.0579,-0.0964,True,False,True,True,True,8,-0.00011732,0.00037674,True,-0.73,5.88
SKYX,2026-01-06,1,15,2.369999885559082,721200,False,4,0.984,763825.0,794588.0,776130.0,12,8,True,True,9,58.09,True,True,-0.0037,-0.0079,True,False,True,True,False,2,0.00010749,-4.362e-05,False,13.79,-2.07
SLM,2026-01-06,1,15,28.15999984741211,2500300,True,7,0.611,2258500.0,4658717.0,3698630.0,8,12,True,False,3,79.09,True,False,0.0526,0.0002,False,True,True,True,False,5,0.000288,0.00029152,False,2.83,-8.72
QXO,2026-01-06,0,14,23.979999542236328,8903500,False,5,0.857,6532675.0,8343467.0,7619150.0,8,12,True,False,6,64.37,False,True,0.0539,-0.1212,False,True,True,True,False,3,0.00136668,0.00289863,False,13.27,12.74
RDNT,2026-01-06,1,14,77.36000061035156,949500,False,3,0.793,816709.0,1290378.0,1029860.0,11,9,False,False,4,62.11,False,True,0.3772,0.0168,False,True,True,True,True,7,0.00187441,0.00398426,False,7.51,1.58
RGEN,2026-01-06,1,14,172.25999450683594,696800,False,4,0.978,550443.0,569492.0,562825.0,7,13,True,False,1,71.77,False,False,0.4857,0.174,False,True,True,True,True,9,0.00191141,0.00421464,False,2.7,7.12
RIOT,2026-01-06,0,14,14.979999542236328,13993400,False,4,0.964,13722291.0,14869000.0,14238310.0,11,9,True,False,4,59.16,False,True,0.2364,0.1625,False,True,True,True,False,6,0.00092608,0.00046322,False,17.25,0.13
RPAY,2026-01-06,1,14,3.640000104904175,528700,False,0,1.173,1467920.0,1034060.0,1250990.0,10,10,True,False,6,60.53,True,True,0.0097,0.0127,False,True,True,False,True,8,9.97e-06,-1.863e-05,False,1.26,6.74
RPM,2026-01-06,1,14,107.20999908447266,1431900,False,0,1.137,1259982.0,923556.0,1108590.0,11,9,True,False,5,52.34,False,True,0.0629,-0.0983,False,True,True,True,True,9,0.00052938,0.00154504,False,1.35,4.46
RR,2026-01-06,1,14,3.609999895095825,33582800,False,4,0.909,22341658.0,27961150.0,24589455.0,12,8,True,True,8,51.91,True,True,0.022,0.0085,False,True,True,True,False,2,0.00022152,6.215e-05,False,16.13,-17.58
RUM,2026-01-06,1,14,6.71999979019165,2403500,False,0,1.007,2248943.0,2226515.0,2234365.0,7,13,False,True,9,56.93,True,True,-0.0538,-0.0798,True,False,True,True,False,5,3.828e-05,0.00019473,False,1.74,-6.67
RVLV,2026-01-06,0,14,31.309999465942383,887900,False,5,0.899,1006000.0,1179415.0,1118720.0,7,13,True,False,3,70.12,True,False,-0.0406,-0.0724,True,False,True,False,False,6,8.134e-05,0.00099461,True,1.06,19.14
RYN,2026-01-06,0,14,21.81999969482422,2972300,False,4,0.944,1675910.0,1875640.0,1775775.0,10,10,True,False,4,46.79,False,True,0.0156,0.0205,False,True,True,False,False,6,3.823e-05,-4.575e-05,False,-0.33,1.05
SAIC,2026-01-06,1,14,108.80000305175781,531800,False,4,0.992,585778.0,594873.0,590780.0,9,11,True,False,3,69.04,False,False,0.1995,-0.064,False,True,True,True,True,7,0.00244948,0.00455319,False,5.47,9.98
SBET,2026-01-06,1,14,10.34000015258789,7419500,False,4,0.961,8345970.0,9019480.0,8682725.0,10,10,True,True,8,59.5,True,True,0.1505,0.0937,False,True,True,True,False,2,0.00061268,0.00038121,False,16.93,-6.51
SBH,2026-01-06,1,14,15.210000038146973,1671500,False,1,0.923,1414308.0,1709838.0,1532520.0,12,8,False,True,9,54.49,True,True,-0.0273,-0.0789,True,False,True,True,False,4,0.00027468,0.00038793,False,4.71,-2.0
SBLK,2026-01-06,1,14,20.399999618530273,2313800,False,4,0.98,1323075.0,1367450.0,1349700.0,8,12,True,False,3,79.09,True,False,0.1348,0.0778,False,True,True,True,True,7,0.00031634,0.00056737,False,5.22,1.8
SBUX,2026-01-06,1,14,89.45999908447266,11349200,False,0,1.108,10009822.0,8233045.0,9032595.0,9,11,True,False,6,60.67,False,True,0.1805,-0.0966,False,True,True,True,True,8,0.00128247,0.00320033,False,4.24,7.25
SCHD,2026-01-06,1,14,28.09000015258789,18723800,False,0,1.036,19418680.0,18071350.0,18745015.0,10,10,True,False,6,59.02,True,True,0.0122,-0.0092,False,True,True,True,True,8,0.00011305,6.72e-06,False,0.97,2.89
SCHW,2026-01-06,1,14,103.56999969482422,7285600,False,5,0.871,7506371.0,9222569.0,8621900.0,7,13,True,False,1,81.76,False,False,0.346,0.3366,False,True,True,True,True,8,0.00110332,0.00051709,False,2.3,9.85
SEZL,2026-01-06,2,14,71.7699966430664,722300,False,0,1.049,1029383.0,908150.0,980890.0,12,8,True,True,7,57.61,False,True,-0.5448,-0.8876,True,False,True,True,True,7,0.00259293,0.00418905,False,9.7,6.01
SHCO,2026-01-06,1,14,8.960000038146973,235900,True,7,0.672,398060.0,656967.0,592240.0,5,15,True,False,2,63.64,False,True,-0.0005,0.0,False,False,False,False,False,5,-2.772e-05,-8.19e-05,False,-0.59,1.59
SID,2026-01-06,2,14,1.75,3362300,False,0,1.026,2741289.0,2616918.0,2672885.0,9,11,True,True,7,51.02,True,True,0.0015,-0.0074,False,True,True,True,True,7,3.96e-05,8.647e-05,False,6.66,8.7
SLDP,2026-01-06,1,14,5.099999904632568,6257500,False,4,0.951,6013575.0,6529608.0,6323195.0,8,12,True,True,8,61.17,True,True,0.0929,0.0643,False,True,True,True,False,2,0.00035257,0.00028273,False,18.46,-3.95
SMMT,2026-01-06,1,14,18.65999984741211,4115800,False,2,0.889,2021655.0,2583411.0,2274445.0,11,9,False,False,4,65.92,True,False,0.05,-0.0212,False,True,True,True,True,8,0.00027401,0.00066378,True,5.99,0.19
SNAP,2026-01-06,1,14,8.789999961853027,49030500,False,4,0.975,33026057.0,34332477.0,33875230.0,7,13,True,False,3,90.05,True,False,0.1066,0.0716,False,True,True,True,True,7,0.00020804,0.0004027,False,8.22,9.46
REG,2026-01-06,1,13,69.62000274658203,1112100,False,1,0.941,1193440.0,1343040.0,1268240.0,10,10,False,False,4,58.68,False,True,0.0821,0.0409,False,True,True,False,True,8,-0.00028706,0.00057857,True,-0.67,3.73
RELX,2026-01-06,1,13,41.68000030517578,1748300,False,0,1.08,1864900.0,1652900.0,1727100.0,7,13,True,False,4,55.23,False,True,0.1549,0.1295,False,True,True,False,True,9,0.0002775,0.00099496,False,0.69,5.57
RES,2026-01-06,1,13,5.659999847412109,2069400,False,0,1.088,2073318.0,1702300.0,1906360.0,11,9,True,True,9,46.77,True,True,-0.001,-0.008,True,False,True,True,False,4,8.659e-05,4.341e-05,False,2.77,-2.58
RGLD,2026-01-06,0,13,244.39999389648438,1217200,False,6,0.732,747130.0,1293220.0,1020175.0,10,10,True,False,4,77.5,False,False,-0.0981,-1.1531,True,False,True,True,False,3,0.00610948,0.01480429,False,8.16,23.49
RGNX,2026-01-06,1,13,14.180000305175781,569100,False,0,1.057,753018.0,663278.0,712635.0,11,9,False,False,5,52.7,False,True,-0.0867,-0.1054,True,False,True,False,True,8,-0.00016566,0.00031684,True,-0.06,7.1
RL,2026-01-06,1,13,363.2200012207031,612700,False,0,1.063,718125.0,611738.0,675570.0,12,8,True,False,5,43.33,False,True,-1.4301,-1.8477,True,False,True,False,True,8,0.00087047,-0.002815,False,0.57,2.16
RZLT,2026-01-06,1,13,1.909999966621399,4923000,False,6,0.449,6975275.0,28377550.0,15536185.0,12,8,False,True,7,55.04,True,True,0.1296,0.105,False,True,True,False,False,0,-0.00014573,-0.00020409,False,-13.48,-81.22
SCHZ,2026-01-06,0,13,23.399999618530273,1678800,False,4,0.999,1704140.0,1707250.0,1705695.0,10,10,True,False,4,65.13,True,False,0.0024,0.0028,False,True,True,True,False,5,-7.763e-05,-0.00019193,False,-0.78,0.5
SCMB,2026-01-06,0,13,25.829999923706055,846800,False,5,0.83,906550.0,1216792.0,1092695.0,8,12,True,False,3,85.29,True,False,0.012,0.0098,False,True,True,True,False,5,-5.929e-05,-0.00019219,False,-0.43,0.63
SEDG,2026-01-06,0,13,30.774999618530273,2646500,False,4,0.971,2710600.0,2912412.0,2791325.0,12,8,True,False,3,61.1,False,True,0.3709,0.3576,False,True,True,False,False,6,0.0007635,-0.00070945,False,5.35,1.13
SEIC,2026-01-06,1,13,88.01000213623047,620200,False,5,0.886,560660.0,704610.0,632635.0,10,10,True,False,1,73.66,False,False,0.3099,0.118,False,True,True,True,True,7,0.00184957,0.00285496,False,5.13,9.46
SG,2026-01-06,1,13,7.309999942779541,5809400,False,4,0.971,4252300.0,4502640.0,4377470.0,10,10,True,True,7,51.09,True,True,0.0095,-0.0204,False,True,True,True,False,2,0.00023303,0.0002113,False,11.25,12.29
SMCY,2026-01-06,1,13,8.34000015258789,2042300,False,1,0.943,1225591.0,1388911.0,1299085.0,11,9,False,True,8,48.55,True,True,0.079,0.0699,False,True,True,True,False,4,7.185e-05,-0.00012746,False,2.09,-9.34
SNDL,2026-01-06,1,13,1.6799999475479126,1227200,False,1,0.983,4900718.0,5088533.0,4985235.0,11,9,False,False,4,36.36,False,False,-0.0183,-0.0192,True,False,True,True,True,8,1.056e-05,-5.927e-05,False,1.12,0.0
QSI,2026-01-06,1,12,1.2799999713897705,7608500,False,1,0.942,4896885.0,5761586.0,5199530.0,13,7,False,True,8,54.1,True,True,0.0156,0.0085,False,True,True,True,False,3,6.881e-05,7.613e-05,False,14.62,-11.72
QUBT,2026-01-06,0,12,12.140000343322754,20668100,False,4,0.909,15684973.0,19173900.0,17254990.0,11,9,True,False,6,58.32,False,True,0.1359,0.0647,False,True,True,True,False,2,0.00071653,0.00071606,False,16.03,-6.69
REKR,2026-01-06,1,12,1.5499999523162842,2718700,False,1,0.911,2648460.0,3679700.0,2906270.0,15,5,False,True,8,40.0,True,True,0.0095,0.001,False,True,True,True,False,3,5.918e-05,8.098e-05,False,9.23,-16.22
RILY,2026-01-06,0,12,5.639999866485596,531900,False,6,0.758,1956744.0,3094373.0,2582440.0,9,11,True,False,4,67.45,True,False,0.116,0.0909,False,True,True,True,False,2,0.00034808,0.00028511,False,18.29,42.42
RLAY,2026-01-06,0,12,8.170000076293945,2079500,False,6,0.735,1741333.0,3313238.0,2370095.0,12,8,True,False,2,44.82,False,True,-0.0749,-0.0727,False,False,False,False,False,4,-0.00016661,-8.2e-05,False,-2.85,7.08
RPTX,2026-01-06,1,12,2.569999933242798,1427400,True,9,0.451,643850.0,2606938.0,1429085.0,12,8,True,False,2,75.34,False,False,0.0198,0.0257,False,True,True,False,False,1,-1.568e-05,-2.349e-05,False,-1.09,19.53
RQI,2026-01-06,1,12,11.770000457763672,1034200,False,0,1.066,828422.0,734591.0,776815.0,9,11,True,False,3,73.46,True,False,0.0453,0.0335,False,True,True,True,True,9,5.377e-05,0.0001193,False,1.03,3.14
RSP,2026-01-06,1,12,197.0,18098700,False,0,1.004,13568955.0,13440256.0,13511040.0,11,9,True,False,3,65.45,False,False,0.142,-0.062,False,True,True,True,True,9,0.00091782,0.00122932,False,1.26,3.63
